2516 1 64.77 2 3 3 2 6 7 2.17 2 1.8 2.4 1 25.82 35.47 . 45.46 . 106.2 113.98
2522 2 63.27 2 5 3 1 6 8 3.5 2 3 2.2 1.5 35.56 51.2 . 93.68 138.31 181.11 182.67
2531 1 62.8 2 3 3 1 6 8 4 3.75 4 1 1.5 34.06 48.8 . 75.64 147.02 157.7 195.39
2532 2 76 1 2 2 1 3 8 3.67 4 3.8 1.6 1.25 26.82 46.53 . 74.87 130.03 170.63 .
2535 2 61.97 1 2 3 2 6 8 2.83 2.5 1.4 1.4 2.5 25.79 36.91 . 56.45 86.85 . .
2542 2 74 2 8 6 1 8 8 3.67 2.5 2 1.8 1.25 124.06 156.85 . 155.95 176.63 . .
2543 2 73.1 2 3 7 1 6 8 4 4 4 1 1.25 30 38.66 . 68.35 144.8 176.36 202.19
2545 2 66.57 2 3 3 2 7 7 3.17 3.75 3.25 1 1 33.4 42.83 . 75.79 144.65 152.88 178.14
2547 2 70.7 2 5 3 1 7 8 3.33 4 4 1.4 1 43.28 52.64 . 85.19 160.17 175.55 192.44
2548 2 71.33 2 8 8 2 6 4 4 4 4 1 1 46.12 46.33 . 89.16 126.5 . .
2549 1 73.53 2 5 5 2 9 6 3.67 3.25 3.25 1.2 1 44.78 50.47 . 89.4 165.24 165.15 189.28
2550 1 76.03 2 6 5 1 8 5 2.83 3.75 3.5 1 1.25 39.72 46.41 . 65.86 143.76 168.58 181.26
2552 2 67.3 2 3 3 1 6 5 3.17 3 3 2 1.25 34.45 50.77 . 79.77 156.87 178.98 189.6
2554 2 72.5 2 3 3 2 8 6 3.83 3.75 3.75 1.2 1.25 42.08 47.71 . 81.95 133.75 154.23 181.82
2555 2 73.87 2 5 5 3 7 7 4 3.75 3.25 1 1.25 64.76 81.92 . 106.78 164.39 171.81 .
2556 2 73.93 2 5 8 1 9 8 4 4 4 1 1 42.29 50.91 . 113.4 168.86 197.65 200.03
2557 2 72.2 2 9 6 1 8 6 3.33 2.75 2.75 2 1.33 36.45 40.83 . 87.45 148.15 192.26 203.93
2559 1 76.03 2 6 6 3 9 8 3.83 3 3.25 1.4 1 62.3 73.31 . 123.87 171.4 189.57 193.72
2560 1 69.57 2 8 6 1 6 4 3.33 2.25 2.25 2.6 1 47.82 50.42 . 93.72 147.04 181.46 197.02
2561 1 65.2 2 6 3 1 4 1 3 3 3 1 1 51.71 58.89 . 121.79 157.92 166.03 194.68
2563 2 70.73 2 5 3 1 8 3 3.5 4 4 1.4 1 39.4 43.52 . 68.84 164.68 165.68 173
2566 1 73.57 2 5 3 1 8 8 3 3 2.6 2 1.25 42.11 55.61 . 131.89 163.51 167.37 200.5
2569 2 63.93 2 7 9 1 7 5 3.83 3.5 3.6 1.4 1 31.99 42.27 . 53.54 108.67 150.77 175.32
2575 1 71.4 2 7 5 1 5 8 3.83 3.5 3.2 1.2 1 44.49 56.93 . 143.76 149.83 189.86 199.4
2577 2 73 2 7 3 1 3 6 3.83 3.5 3.6 1.2 1.25 29.3 41.98 . 62.28 125.53 144.38 191.93
2584 1 66.83 2 6 6 2 4 4 2.5 2.5 2.6 2 1.75 38.1 39.8 . 75.24 146.27 153.25 181.1
2585 1 71.77 2 5 6 1 3 5 4 3.33 3.2 1 1 33.62 43.72 . 69.69 129.62 172.07 177.05
2587 1 65.9 2 6 6 2 6 6 2.67 3.75 2.8 1 1 45.89 51.02 . 57.58 125.17 . .
2589 2 61.5 2 6 7 1 5 7 3.5 2.75 2.4 1.6 2 38.61 51.43 . 90.89 166.79 192.47 201.66
2590 1 70.17 2 6 8 1 6 4 2.83 3.75 3.2 1 2 34.37 35.52 . 51.44 123.85 . .
2592 1 63.4 2 5 4 1 4 4 2 3.5 3.2 2 1 44.18 45.52 . 57.96 146.79 . .
2593 2 63.3 2 6 4 2 5 7 2.33 1.75 1.4 3.6 3.5 42.17 . . . . . .
2595 2 69.67 2 6 6 1 6 7 4 3.75 3.8 1 1 40.84 58.4 . 100.44 126.86 155.24 183.36
2596 2 65.57 2 6 5 1 6 8 4 4 3.8 1 1.25 45.6 56.1 . 87.31 . . .
2597 1 69.4 2 5 6 3 6 8 3.33 2.25 2.6 2.4 2 99.15 123.23 . 146.54 . . 174.61
2598 2 71.6 2 6 9 1 7 8 4 3.5 3.2 1.6 1.5 54.23 63.97 . 104.83 147.69 168.91 204.06
2600 1 66.43 2 5 6 2 4 7 1.67 2.75 2.2 2.6 2 29.04 47.68 . . 104.49 . .
2602 1 68.97 2 5 5 2 9 7 2 2 2.2 2.6 2 28.86 32.36 . 64.69 140.35 153.86 188.17
2603 1 66.2 2 6 5 1 5 6 2.83 3.25 3.8 1 1.5 33.49 42.8 . 74.26 126.21 143.31 187.07
2604 2 65.57 2 5 5 1 5 6 2.67 3 2.8 2 1 43.15 45.6 . 62.68 105.57 149.4 143.73
2605 1 73.4 2 3 8 1 8 8 3.83 3.75 3.8 1 1.75 50.31 56.45 . 91.65 148.55 159.26 200.17
2606 1 74.27 1 3 4 2 8 3 2 2 2 2.4 1.25 42.83 51.05 . 69.19 111.14 147.92 177.38
2608 1 62.53 2 4 4 2 5 8 2 2 2.2 2 2 34.44 41.08 . 46.56 82.89 104.02 .
2610 1 66.07 2 5 8 2 5 6 2.17 2.25 1.8 2.2 1 39.7 48.71 . 74.73 105.74 146.01 150.77
2611 2 66 2 3 3 1 9 8 3.5 3.5 3.2 1 1 34.88 42.83 . 70.62 . . .
2612 1 66.93 2 4 6 1 6 7 2.67 3.5 3 1 1.25 37.02 45.24 . 67.21 143.41 180.4 204.82
2613 2 70.87 2 6 3 1 7 8 3.33 3 2.8 1 2.25 50.81 54.47 . 84.92 165.27 193.44 199.79
2614 2 64.63 2 5 5 1 1 7 2.17 2 2.2 2.2 1 39.38 37.94 . 64.7 89.79 132.33 .
2616 1 64.43 2 3 3 1 7 5 2.33 2.5 2.4 1.6 1.25 34.71 50.88 . 59.77 133.36 165.93 190.15
2618 2 66.4 2 7 6 2 6 8 3 3 3 1.6 1 34.46 48.85 . 77.74 161.25 193.8 205.96
2619 2 69.93 2 3 5 1 9 8 2.67 2.75 2.8 1 1.25 26.23 36.77 . 64.72 109.39 147.38 166.87
2620 2 63.67 2 3 2 2 5 8 2.67 2.5 2.6 1.2 2 34.38 38.23 . 73.96 . . .
2621 1 74.53 2 3 3 1 5 8 2.17 2 2 3.8 2.75 85.93 72.84 . 93.9 . . .
2622 2 63.9 2 6 6 1 7 8 3.33 3.5 3 1 1.25 44.38 52.35 . 99.16 . . .
2623 1 69.47 2 3 6 1 4 8 3 3.25 2.6 1 1.5 35.31 39.56 . 66.12 105.28 153.4 185.37
2624 2 63.7 2 3 2 1 3 7 2.67 2.75 2.8 1.2 1.25 32.16 42.65 . 75.94 . . .
2630 1 63.63 2 6 6 1 8 7 3.33 2.75 2.6 2.8 1.75 48.51 57.46 . 64.83 . . .
2636 1 68.3 2 8 9 1 3 1 3.33 3 2.5 1.4 1.5 40.66 34.7 . 66.17 125.84 . .
2643 1 73.83 2 6 8 1 7 7 3 2.5 2.25 2 1.25 34.83 55.9 . 67.82 159.43 176.09 197.04
2646 1 66.93 2 5 6 1 9 5 3.5 2.75 3 1.8 1 35.13 55.82 67.37 119.16 137.51 169.03 193.22
2647 2 67.53 2 3 5 3 7 8 3 3.25 3 1.2 2 44.68 92.56 91.31 121.22 147.12 166.44 .
2648 2 67.4 2 3 6 3 3 4 3 2.75 2.6 1.2 1.25 36.62 48.01 49.99 66.98 . . .
2649 1 70.87 2 3 5 2 9 6 2.17 3 1.6 1 2.5 27.51 39.25 38.37 51.16 101.98 148.08 193.55
2650 1 66.23 2 3 3 3 4 6 2 2.25 1.8 1.4 1.75 27.95 31.67 36.25 45.59 89.2 127.64 .
2651 1 72.73 2 4 5 1 6 6 2.83 3.25 2.6 1 1.5 28.49 35.12 38.95 76.48 147.56 183.71 176.59
2652 2 62.53 2 4 3 1 9 7 3.83 3.5 3.6 1 1 36.28 54.77 58.39 52.21 144.49 167.37 178.36
2653 1 63.9 2 5 4 1 5 8 2 2 2 2.2 1 36.39 47.36 52.3 105.04 149.98 182.23 190.14
2654 1 67.43 2 3 2 1 4 5 2.33 2.25 2.2 1.4 1.25 32.01 47.31 42.28 57.7 118.93 . .
2656 1 68.6 2 6 3 2 9 8 3.83 3.5 3.6 1 1 42.14 47.14 51.23 82.08 130.76 159.22 186.01
2661 1 72.57 2 5 5 1 7 8 1.83 1.75 1.6 3.8 1 38.77 45.38 52.37 66.75 105.53 150.79 175.33
2662 2 71.2 2 4 4 1 8 6 3.5 2.75 2.4 2 1 34.01 45.5 50.58 88.24 170.19 188.64 196.27
2663 1 65.73 2 6 5 1 6 7 2.83 2 2.6 2.4 2 33.37 47.68 53.45 92.19 136.37 . .
2664 1 62.63 2 3 5 2 3 4 2.33 3.25 2.6 1.4 1 28.43 27.92 31.79 44.72 74.07 . .
2676 2 62.47 2 5 6 1 7 7 3.67 3.5 3.4 1 1.25 46.86 75.83 . 95.43 145.89 173.17 178.87
2677 2 71.77 2 3 3 1 7 6 4 3.33 3.5 1.4 1.25 33.55 64.46 . 137.5 125.43 . .
2678 2 67.93 2 2 5 3 9 8 3.5 3.25 3.25 1.75 2 44.83 51.41 . 92.41 . 153.5 180.42
2687 1 63.07 1 3 3 3 9 5 3.83 4 3.4 1 1.25 33.49 51.91 57.18 85.28 145.73 159.73 .
2688 2 64.87 2 3 3 1 8 8 4 3.5 2.8 1 1.25 35.16 47.44 . 62.45 112.15 . .
2689 1 65 2 3 3 1 2 5 3 3.75 3.6 1.2 1.25 41.01 56.64 . 87.34 129.77 147.13 167.95
2690 2 74.33 2 3 3 1 8 8 4 4 4 1 1.25 35.08 44.84 . . 137.3 . .
2691 2 73.8 2 3 5 1 8 6 4 4 3.8 1 2 34.13 43.11 47.55 64.04 125.33 147.14 .
2693 1 77.67 2 4 3 2 4 0 1.83 3.33 3 1.2 2 31.5 40.09 46.83 59.78 105.73 121.97 146.4
2694 2 71.27 2 3 6 1 7 8 3.17 3.75 3.6 1 1.25 35.02 49.4 60.78 73.33 139.56 . .
2695 1 70.57 2 6 3 1 7 6 2.83 3 2.6 1.8 1.5 33.88 44.53 51.31 54.56 104.16 . .
2701 1 63.67 2 6 6 2 6 5 1 1 1 4 1.5 31.08 36.6 39.57 93.63 . . .
2702 1 66 2 6 2 2 5 7 3.17 4 3 1 1.75 41.56 57.13 . 89.38 145.57 181.39 189.79
2711 2 71.03 2 3 4 2 6 8 3.17 2.75 3.2 1 1.25 29.36 43.19 . 73.4 121.62 130.5 .
2714 2 66.33 2 3 3 2 3 7 3.83 3.5 3.8 1 1.25 32.66 37.95 . 65.56 131.16 147.03 198.8
2716 2 65.7 1 3 3 2 5 8 4 4 3.6 1 1 25.54 44.22 . 76.29 145.81 145.96 .
2717 2 64.9 2 3 3 1 8 5 4 3.75 3.8 1 1.25 38.79 47.94 . 90.36 . . .
2722 1 70.37 2 3 6 3 4 5 3.5 3.75 3.6 1 1.25 30.76 42.72 . 65.68 . . .
2733 1 67.83 2 2 2 1 4 1 2.67 3.75 3.8 1.6 1 23.74 34.42 . 45.16 68.65 103.75 102.37
2734 1 74.87 2 3 3 2 8 7 4 4 4 1 1 40.46 51.01 . 76.12 135.27 179.52 181.21
2735 2 66.8 2 5 5 1 7 7 2.83 2.5 2.6 1.8 1.5 37.92 62.5 . 107.04 153.17 165.56 179.71
2738 2 76.7 2 9 8 3 4 6 3.83 4 3.8 1 1.25 43.57 47.21 . 67.09 . . .
2739 1 68.33 2 8 9 1 7 4 3.33 4 3.8 1 1.75 36.7 50.77 . 87.18 . . .
2740 2 69.33 2 3 5 1 7 6 3.83 4 3.8 1 1 35.76 63.5 . 100.26 155.97 194.13 .
2741 1 64.83 2 6 6 3 9 6 4 4 4 1 1 47.31 57.66 . 108.38 149.71 . .
2745 2 64.8 2 8 6 1 9 8 4 4 4 1 1.5 42.6 61.52 . 89.26 131.66 . .
2746 1 65.3 2 9 9 1 7 6 3.83 3.5 3.6 2 1.25 37.69 52.18 . 104.44 183.95 . .
2747 2 69.27 2 8 5 2 8 8 3.83 4 3.4 1 1 50.17 51.52 . 88.07 135.15 169.92 .
2749 1 69.87 2 4 4 2 9 6 3 3 3 1.2 1.25 43.05 68.18 . 89.28 137.07 147.05 178.94
2750 1 73.07 2 3 3 1 5 2 2.17 2.75 3 2 1 27.03 37.56 . 56.8 . . .
2752 1 71.7 2 9 9 1 9 8 3 3 3.2 1.4 1.5 36.62 57.06 . 104.81 145.41 150.85 185.23
2754 2 67.53 2 8 8 1 9 8 3 3.75 3.6 1 1 46.46 68.14 . 113.82 126.49 . .
2755 2 69.03 2 5 2 1 9 8 3 3 2.8 1.6 1.25 75.42 94.09 . 115.7 147.1 143.92 198.88
2756 2 68.43 2 3 3 2 8 8 3 3.75 3.4 1 1.25 39.15 58.03 . 89.04 . . .
2758 2 64.47 2 8 9 2 5 5 3 3 3 1.2 1 31.93 40.53 . 46.94 124.72 . .
2759 1 69.23 2 9 9 1 7 5 3 3.25 2.8 1.2 1 46.44 57.22 75.46 126.52 166.51 192.92 191.53
2760 2 71.87 2 6 9 1 8 7 3.17 3 3 1.8 1.25 52.4 53.7 . 114.65 150.62 189.28 206.85
2761 1 67.17 2 6 9 1 7 4 3 3 3 1.8 1 39.94 50.73 57.54 105.05 167.18 . .
2762 2 66.8 2 5 8 3 8 3 3 3 3 1 1.5 40.79 45.73 . . . . 162.07
2763 1 73.83 2 6 8 1 8 5 3.33 3.5 2.8 1 1 47.06 56.63 61.4 102.62 144.5 163.61 .
2764 1 77.7 2 9 9 3 6 8 3 3.25 2.8 1 1.25 38.65 41.59 . 57.41 97.06 . .
2765 1 71.4 2 9 6 1 3 3 2.83 2.75 2.8 1.8 1 37.4 45.32 59.79 88.44 161.75 165.9 202.13
2767 1 72.1 2 6 9 1 5 5 3.17 2.75 3 2 1 34.74 41.6 . . . . .
2768 1 66.13 2 8 9 1 8 8 3 3.25 3 1 1 34.4 47.15 . 66.3 107.2 148.21 .
2769 1 76.93 2 6 9 2 5 6 3 2.75 2.2 2 1.25 64.03 96.48 148.42 173.25 184.01 192.2 208.16
2770 2 71.27 2 8 6 1 7 8 3.33 3.25 3 1 1.25 45.81 50.96 . 91.61 163.63 . .
2771 2 70.9 2 6 9 1 6 6 3.17 3 3.4 1.2 1.25 39.76 50.04 56.65 77.78 182.88 . .
2772 2 66.8 2 9 8 3 8 7 3.17 3.25 2.8 1 1 39.89 51.06 . 128.73 169.15 . .
2773 1 72.53 2 5 5 2 3 4 2.67 2.25 2.2 1.8 1 34.78 49.35 58.92 90.63 156.94 . .
2774 2 76.57 2 8 8 3 4 7 2.5 3.25 2.8 1 1.25 47.28 51.35 . 108.18 152.28 157.87 206.69
2775 2 70.33 2 9 9 1 7 4 3 3 3.6 1.6 1.25 39.72 45.55 59.59 100.15 164.87 . .
2776 1 67.63 2 6 6 2 5 5 1.5 2.75 3 2 1.75 32.9 39.04 51.01 50.29 108.5 180.93 199.24
2777 2 71.87 2 6 9 1 8 8 3.5 3.5 3.4 2 1.5 57.2 68.28 . 118.52 147.13 181.43 195.67
2790 2 73.8 2 6 3 1 5 4 3.33 3.5 3 1.4 1.75 50.6 56.61 . 91.65 147.48 146.66 176.07
2791 2 70.47 2 3 3 1 8 5 3.33 3.5 3 1.6 1.75 39.92 47.02 . 88.22 136.36 . .
2793 2 64.83 2 7 3 2 4 8 2.83 2.5 2.25 2 2 42.31 52.31 . 88.71 126.7 154.02 .
2794 2 62.93 2 5 3 2 9 7 2.5 2.5 2 2.6 1.75 42.9 48.99 . 66.98 . . .
2797 2 64.3 2 5 3 1 6 6 3.17 3.25 3 1.6 1 42.11 70.04 . 85.71 124.42 148.59 162.62
2798 2 69.03 2 5 5 1 9 8 2.67 2 2.25 2.8 1.5 43.88 52.02 . 71.14 139.21 176.31 175.66
2799 1 73 2 5 3 1 9 6 2.67 2.5 2.25 2.4 1.5 34.48 43.87 . 72.9 . . .
2800 1 73.7 2 5 6 1 6 4 3.33 2.5 2.5 2 2.25 49.29 74.99 . 119.54 159.21 . .
2801 2 73.1 2 3 3 3 5 8 3 3 2.75 2 1.5 53.35 61.26 . 90.53 126.69 . 173.5
2803 1 69.6 2 3 4 1 6 6 3.67 3.75 3.5 1.6 1 75.59 106.04 . 118.73 147.78 165.91 .
2804 1 69.37 2 7 3 2 4 6 3.33 3.25 2.5 2 1.5 40.16 39.76 . 77.67 164.59 166.61 201.18
2806 1 66.7 2 6 5 1 6 4 3.33 3 2.75 2 1.25 39.41 51.63 . 144.1 184.35 196.05 193.04
2808 2 68.63 2 3 5 2 7 6 3.17 3.25 3 1.4 1 32.2 41.58 . 75.36 154.03 . .
2809 1 68.83 2 8 3 1 8 7 3.5 3.5 3 1.4 1 33.18 45.02 . 72.14 125.52 150.97 191.47
2812 1 66.47 2 4 3 2 3 6 3.33 3 3.2 1.6 1 41.58 55.45 . 103.05 162.94 . .
2814 2 69.7 2 6 8 2 9 8 3.83 3.5 3.4 1 1.25 38.2 55.85 . 93.98 141.62 . .
2816 2 68.4 1 5 3 1 3 6 2.5 2.25 2.25 2.6 1 33.09 39.59 . 63.86 . . .
2817 1 65.77 2 3 5 1 7 8 3.5 3.25 3.4 1.6 1.25 33.95 39.87 . 81.53 . . .
2818 2 73.83 2 5 5 2 6 8 3.83 3.75 3.4 1 1.25 38.36 49.53 . 61.02 135.22 . .
2819 2 71.57 2 3 7 1 8 8 3.83 4 3.8 1 1.25 46.57 56.57 . 80.33 160.3 147.88 .
2820 1 75.4 2 5 3 1 8 8 3.4 3 2.8 2 1 36.51 54.56 . 97.2 145.29 180.04 175.21
2821 1 65.53 2 6 6 1 7 8 3 2.5 2.6 2.6 1.5 39.97 51.46 . 73.72 107.55 129.75 155.02
2822 2 73.83 2 3 3 1 5 8 3.33 2.75 2.6 2 1.75 43.72 51.48 . 68 126.16 140.59 .
2823 2 70.87 2 5 4 2 9 8 3.83 4 3.8 1 1 49.27 53.59 . 107.03 159.01 180.74 179.61
2824 2 72.93 2 6 5 1 4 5 4 3.75 3.4 1 1.25 49.65 57.72 . 88.33 151.3 182.06 193.88
2849 1 69.03 2 6 6 3 6 4 2.5 2 2 3.6 1.75 44.16 52.08 . 92.11 . . .
2850 1 63.07 2 3 3 1 6 3 2.67 2.5 3.2 1.2 1.5 35.67 52.91 . 89.23 . . .
2852 1 63.63 1 3 2 1 7 4 2.67 3.25 3 1.4 2 31.48 45.64 . 61.56 116.21 149.11 .
2853 2 61.43 2 7 3 1 4 5 3 3.75 3.8 1 2 31.61 44.18 . 79.67 141.03 147.54 146.12
2858 1 64.93 2 5 3 2 5 5 3.5 3.5 3.8 1.2 1.75 35.7 49.99 . 91.89 122.28 131.55 180.46
2859 1 68.4 2 5 5 1 3 7 3.17 3.5 3.4 1.2 1.25 27.47 42.28 . 75.21 93.65 141.92 142.86
2862 1 63.3 2 2 1 3 3 5 1.83 2.5 1.4 1.6 2 30.52 36.42 . 73.69 90.9 . .
2863 1 66.1 2 5 5 1 3 6 3 3.5 2.2 1 1.75 29.22 40.05 . 66.2 107.7 131.06 .
2866 2 71 2 6 6 1 9 8 4 4 3.2 1 1.25 43.42 52.07 . 111.58 . . .
2868 1 63.6 2 4 2 1 5 7 4 3.5 2.2 1 1 25.8 33.36 . 54.93 . . .
2872 2 71.97 2 3 3 1 7 8 3.5 3.25 3.2 1.2 1.25 35.74 46.18 . . . . .
2873 2 69.53 1 3 3 4 3 5 2 2.75 2.6 2 1.75 28.16 29.64 . 58.43 82.62 . .
2876 1 67.53 2 5 5 2 4 6 2.83 3.5 3 1 1.25 25.57 42.68 . 69.69 107.87 142.06 161.33
2881 2 61.53 2 3 3 1 5 6 2.67 3 2.2 2 1 23.79 36.83 41.97 59.38 88.27 119.49 .
2886 2 68.8 2 5 3 3 7 7 4 3.25 3.8 1 1 42.62 56.53 56.95 88.99 147.27 165.23 186.98
2888 2 61.87 1 5 3 1 1 7 3.33 2.5 2.8 2 1 30.98 43.92 39.19 60.16 93.14 122.81 148.08
2890 2 69.67 2 3 3 1 3 6 2.5 3.25 3.8 1 2.5 25.82 46.07 49.7 88.15 115.35 133.62 163.92
2891 1 63.3 2 5 3 2 6 7 3.83 3.75 3.6 1 1 43.55 78.9 95.23 117.77 158.64 181.43 195.2
2892 1 73.53 2 4 3 1 3 6 4 3.25 3 1 1.25 27.29 41.27 51.01 77.21 . . .
2893 1 69.03 2 3 3 1 6 4 3.17 3.5 3 1 1.25 35.05 40.94 57.22 100.34 149.27 181.3 .
2895 2 69.67 2 3 3 2 2 5 3.67 3.25 3.4 1 1.5 31.92 49.35 51.53 90.23 135.92 167.75 174.22
2924 1 67.57 2 5 7 1 6 7 2.83 3 2.8 2 1 42.41 55.69 . 88.68 . . .
2925 1 73.47 2 8 7 2 5 7 4 3.25 3.6 1.6 1 43.89 48.45 . 65.14 132.5 152.99 195.48
2926 1 64.1 2 3 3 1 8 8 2.17 4 3.4 1 1.25 29.47 52.43 . 49.67 105.65 151.44 172.86
2927 2 66.23 2 7 6 2 9 8 4 3.75 3.8 1.6 1.5 41.07 . . 123.86 168.98 165.97 186.45
2929 2 66.47 2 3 3 1 7 8 4 3.75 4 1 1 40.44 54.06 . 88.8 147.69 168.7 203.53
2933 1 73.5 2 3 4 2 8 7 3.83 2.75 2.8 1.8 1 39.47 51.43 . 74.77 169.47 . .
2935 2 71.6 2 5 5 1 6 7 2.67 1 1.5 4 1.75 46.84 61.13 . 105.71 151.7 175.21 188.06
2936 2 70.27 2 3 3 1 7 7 3.67 2.75 3.8 2.2 1 38.43 49.22 . 64.67 114.11 126.21 .
2937 2 63.07 2 3 3 1 5 7 2.83 1.25 1.4 3.6 2 40.04 49.79 . 88.6 128.93 145.14 171.86
2949 2 68.27 2 3 3 3 6 7 4 4 4 1 1.25 48.83 104.65 136.49 139.4 166.47 . .
2950 2 63.67 2 3 6 1 7 8 4 4 4 1 1 34.53 46.63 49.25 75.73 154.9 . .
2951 2 69.23 2 7 5 1 9 6 4 4 3.8 1 1 30.45 41.16 49.32 75.14 . . .
2952 2 67.17 2 7 7 3 3 3 2.5 4 3.4 1 2 24.53 26.46 . . . . .
2953 2 70.03 2 7 5 3 5 7 3.83 4 3.6 1.2 1 31.52 38.82 47.09 66.48 140.78 . .
2954 1 74.27 1 6 6 2 6 7 4 4 4 1 1.25 36.26 44.04 50.86 67.63 132.4 . .
2955 2 72 2 5 6 1 5 6 4 4 4 1 1.25 58.84 109.32 139.86 139.49 181.43 . .
2956 1 69.17 2 4 5 1 5 1 3.83 4 4 1.8 1 33.8 41.16 44.9 73.36 119.26 140.6 172.48
2957 2 65.67 2 3 4 4 8 8 4 4 4 1 1 39.5 43.15 44.26 70.67 155.1 167.75 174.47
2959 2 66 2 3 3 1 6 6 4 4 4 1 1 34.15 45.98 52.1 86.75 149.46 169.7 194.98
2962 1 67.4 2 3 4 3 3 4 3.17 3.75 3 2.2 1.25 25.14 28.14 25.72 37.83 56.13 . 103.96
2965 2 62.57 2 8 6 1 7 7 3 2.75 3.4 2.2 1.5 34.15 41.39 42.13 64.84 105.16 . .
2967 2 63.73 2 6 8 2 7 3 3.5 4 3.6 1.5 1.25 31.51 46.47 . . . . .
2968 1 63.73 2 9 9 1 5 8 2.83 3.75 3.75 1.6 1.75 28.94 37.43 . 47.06 118.61 . .
2973 2 64.33 2 8 6 2 7 8 3.83 2.75 2.4 2.2 1.25 35.37 52.16 53.11 104.59 152.55 197.22 208.32
2974 2 64.13 2 8 8 2 6 8 4 3.5 3.6 1.5 1.25 93.53 128.01 127.54 144.05 150.58 182.75 206.44
2975 2 67 2 9 6 1 4 6 3.83 3.75 3.8 1.8 1.25 34.54 39.56 44.58 65.99 . . .
2976 2 61.5 2 6 4 1 6 8 3.17 3.25 3 1.8 1.5 33.49 35.03 . 47.6 103.48 . .
2977 2 59.73 2 8 8 2 5 4 2.17 2.5 2.8 2.4 2 34.74 59.77 . . . . .
2978 1 60.6 2 6 6 1 6 8 2.5 2.75 2.8 2.8 1 28.02 38.86 . 45 141.74 . .
2979 1 59.93 2 8 6 2 7 6 3 3.75 3.2 1.8 1.5 32.58 54.3 . 87.21 125.88 . .
2981 2 58.7 2 7 6 2 3 5 3.67 4 3.8 1.4 1.25 34.46 38.65 . . . . .
2982 2 66.47 2 3 3 1 6 8 3.83 3.75 3 1 1.25 30.38 32.56 44.6 75.91 125.06 148.45 185.82
2983 2 70.93 2 1 3 1 7 8 3.5 3.25 2.6 1 1.25 27.11 29.64 45.06 74.17 105.72 130.77 152.12
2984 1 62.13 2 3 3 2 0 5 1.67 2 2 2.8 2 33.45 33.13 34.45 52.06 91.79 140.83 154.44
2985 2 68.13 2 3 3 1 6 5 3.83 4 3.8 1 1 25.72 35.78 48.17 70.04 . . .
2988 1 71.63 2 6 6 1 7 4 3.33 3.75 3 1 2 36.84 54.1 65.59 102.31 150.75 179.23 165.65
2991 1 62.6 2 5 3 2 2 7 3.67 4 3.8 1.2 1 31.2 39.78 43.69 82.65 159.29 163.31 181.4
2992 2 63.83 2 3 3 1 5 8 3.83 4 4 1.2 1 31.3 41.68 45.22 65.53 92.42 . .
3002 2 63 2 3 3 2 4 6 3.67 3.67 4 1 1.25 40.27 47.45 43.41 89.82 161.9 179.66 .
3003 2 65.77 2 5 6 2 7 7 3.17 3 3.2 1.2 1.25 33.7 38.88 47.96 66.89 84.13 . .
3010 2 62.03 2 3 3 1 4 7 3.5 3.5 3.6 1.2 2.5 34.54 39.4 . 72.42 156.36 164.4 175.08
3014 1 64.57 1 3 2 4 0 2 2.33 3 2.5 1.6 2 . . . . 54.4 75.92 115.64
3022 1 64.67 2 3 4 2 4 7 3.5 3 3 1 1.25 35.57 44.15 . 59.32 147.47 164.39 .
3046 1 72.23 2 3 5 1 9 8 3 3.25 2.75 1.8 1 38.06 47.68 71.13 102.16 142.27 . .
3047 2 70.3 2 5 5 1 7 8 4 3.5 3 1 1.25 35.39 42.01 51.55 64.13 141.19 161.96 193.4
3048 2 66.07 2 5 5 1 3 7 3.17 3 3.25 1.2 1.75 24.27 29.31 48.36 62.54 104.6 135.98 179.89
3049 1 63.07 2 5 2 1 9 8 4 4 3.5 1 1.25 38.14 43.25 54.62 67.15 162.1 . .
3050 2 70.3 2 5 6 1 7 8 2.33 2 2 2.4 1 32.98 47.61 48.92 81.48 . . .
3051 1 70.33 2 6 5 1 7 1 3.33 4 3.25 1 1 26.61 31.69 37.08 56.41 69.76 . .
3052 1 63.53 2 3 4 2 6 6 2.83 3.75 2.25 1.2 1.25 32.54 40.01 50.85 74.03 98.85 124.63 136.99
3053 1 69.67 2 2 5 2 5 8 3 3.25 3.25 1.4 1.25 35.82 39.75 46.69 52.91 106.53 . .
3054 2 66.97 2 5 3 3 8 6 4 3.25 4 1.2 1 33.6 47.5 51.18 57.62 92.16 . .
3055 2 69.93 2 5 3 1 6 6 3.17 3.5 2.5 1 1 28.58 40.38 55.5 66 113.6 157.23 .
3056 2 68.8 2 4 5 1 7 8 3.83 3.75 4 1.2 1 36.04 38.45 54.45 84.16 128.06 166.76 .
3057 2 60.83 2 3 5 2 3 7 3 3.5 3.25 1 1.75 32.49 41.02 47.92 59.78 90.5 . .
3058 2 64.23 2 5 3 3 7 8 3.17 3.25 3.25 1.2 1 30.91 43 42.52 61.28 97.51 . .
3059 2 64.93 2 5 3 3 5 6 2.33 2.75 2.25 1.8 1 30.09 38.86 39.98 47.92 . . .
3060 1 63.73 2 3 5 2 4 8 3.33 3 2.75 1.2 1 31.45 45.23 52.79 84.64 112.33 147.12 162.56
3062 2 67.03 2 5 3 2 5 8 3.33 3.25 3.25 1.2 1 43.06 49.12 53.2 65.35 126.16 . .
